Date,Close/Last,Volume,Open,High,Low
4/16/2018,1441.50,2773836,1445.00,1447.00,1427.48
4/13/2018,1430.79,3637586,1449.14,1459.78,1424.52
4/12/2018,1448.50,3116939,1439.50,1452.12,1435.06
4/11/2018,1427.05,3544449,1439.44,1448.78,1424.89
4/10/2018,1436.22,4258358,1431.99,1438.38,1415.70
4/9/2018,1406.08,4193564,1425.03,1438.48,1402.57
4/6/2018,1405.23,5838758,1429.97,1452.50,1400.26
4/5/2018,1451.75,6305513,1441.99,1459.56,1427.07
4/4/2018,1410.57,6942485,1358.24,1415.39,1352.88
4/3/2018,1392.05,10212940,1391.38,1414.00,1355.33
4/2/2018,1371.99,10432560,1417.62,1421.36,1355.00
3/29/2018,1447.34,12570020,1406.00,1455.47,1365.20
3/28/2018,1431.42,13680370,1447.00,1455.90,1386.17
3/27/2018,1497.05,6887274,1572.40,1575.97,1482.32
3/26/2018,1555.86,5592200,1530.00,1556.99,1499.25
3/23/2018,1495.56,7977655,1539.01,1549.02,1495.36
3/22/2018,1544.92,6213379,1565.47,1573.85,1542.40
3/21/2018,1581.86,4740884,1586.45,1590.00,1563.17
3/20/2018,1586.51,4554675,1550.34,1587.00,1545.41
3/19/2018,1544.93,6406413,1554.53,1561.66,1525.35
3/16/2018,1571.68,5291848,1583.45,1589.44,1567.50
3/15/2018,1582.32,4057694,1595.00,1596.91,1578.11
3/14/2018,1591.00,4236655,1597.00,1606.44,1590.89
3/13/2018,1588.18,6514336,1615.96,1617.54,1578.01
3/12/2018,1598.39,5146149,1592.60,1605.33,1586.70
3/9/2018,1578.89,4508650,1563.50,1578.94,1559.08
3/8/2018,1551.86,3882904,1550.00,1554.88,1545.25
3/7/2018,1545.00,4164829,1526.52,1545.90,1522.51
3/6/2018,1537.64,4433105,1533.20,1542.13,1528.00
3/5/2018,1523.61,5192119,1494.24,1525.38,1481.00
3/2/2018,1500.25,6573973,1469.10,1501.05,1455.01
3/1/2018,1493.45,6820462,1513.60,1518.49,1465.00
2/28/2018,1512.45,4498688,1519.51,1528.70,1512.00
2/27/2018,1511.98,4791167,1524.50,1526.78,1507.21
2/26/2018,1521.95,4944679,1509.20,1522.84,1507.00
2/23/2018,1500.00,4395443,1495.34,1500.00,1486.50
2/22/2018,1485.34,4806267,1495.36,1502.54,1475.76
2/21/2018,1482.92,6270085,1485.00,1503.49,1478.92
2/20/2018,1468.35,6473520,1446.49,1488.77,1446.49
2/16/2018,1448.69,4464048,1457.37,1465.80,1446.56
2/15/2018,1461.76,5634873,1466.89,1468.94,1436.84
2/14/2018,1451.05,5940392,1406.25,1452.06,1403.36
2/13/2018,1414.51,5880823,1385.93,1419.72,1383.53
2/12/2018,1386.23,6718037,1364.67,1393.81,1344.01
2/9/2018,1339.60,14128670,1373.49,1383.50,1265.93
2/8/2018,1350.50,8496355,1429.68,1433.75,1349.94
2/7/2018,1416.78,7126128,1449.00,1460.99,1415.15
2/6/2018,1442.84,10937550,1361.46,1443.99,1351.79
2/5/2018,1390.00,11422520,1402.62,1458.98,1320.72
2/2/2018,1429.95,11014340,1477.39,1498.00,1414.00
2/1/2018,1390.00,8985040,1445.00,1459.88,1385.14
1/31/2018,1450.89,6386185,1451.30,1472.58,1450.04
1/30/2018,1437.82,5802415,1403.17,1439.25,1392.00
1/29/2018,1417.68,5690168,1409.18,1431.39,1400.44
1/26/2018,1402.05,4825682,1392.01,1402.53,1380.91
1/25/2018,1377.95,4741473,1368.00,1378.34,1357.62
1/24/2018,1357.51,6781297,1374.82,1388.16,1338.00
1/23/2018,1362.54,5130673,1338.09,1364.90,1337.34
1/22/2018,1327.31,4126235,1297.17,1327.45,1296.66
1/19/2018,1294.58,4455108,1312.00,1313.00,1292.99
1/18/2018,1293.32,4021640,1293.95,1304.60,1284.02
1/17/2018,1295.00,5240634,1312.24,1314.00,1280.88
1/16/2018,1304.86,7155026,1323.00,1339.94,1292.30
1/12/2018,1305.20,5434547,1273.39,1305.76,1273.39
1/11/2018,1276.68,3104031,1259.74,1276.77,1256.46
1/10/2018,1254.33,2679832,1245.15,1254.33,1237.23
1/9/2018,1252.70,3657243,1256.90,1259.33,1241.76
1/8/2018,1246.87,4270121,1236.00,1253.08,1232.03
1/5/2018,1229.14,3536299,1217.51,1229.14,1210.00
1/4/2018,1209.59,3015997,1205.00,1215.87,1204.66
1/3/2018,1204.20,3094175,1188.30,1205.49,1188.30
1/2/2018,1189.01,2673958,1172.00,1190.00,1170.51
12/29/2017,1169.47,2678122,1182.35,1184.00,1167.50
12/28/2017,1186.10,1838549,1189.00,1190.10,1184.38
12/27/2017,1182.26,1866171,1179.91,1187.29,1175.61
12/26/2017,1176.76,1988906,1168.36,1178.32,1160.55
12/22/2017,1168.36,1575845,1172.08,1174.62,1167.83
12/21/2017,1174.76,2055103,1175.90,1179.17,1167.64
12/20/2017,1177.62,2364984,1190.50,1191.00,1176.00
12/19/2017,1187.38,2574578,1189.15,1192.97,1179.14
12/18/2017,1190.58,2943252,1187.37,1194.78,1180.91
12/15/2017,1179.14,4775009,1179.03,1182.75,1169.33
12/14/2017,1174.26,3120265,1163.71,1177.93,1162.45
12/13/2017,1164.13,2588740,1170.00,1170.87,1160.27
12/12/2017,1165.08,2208812,1166.51,1173.60,1161.61
12/11/2017,1168.92,2360068,1164.60,1169.90,1157.00
12/8/2017,1162.00,2979278,1170.40,1172.79,1157.10
12/7/2017,1159.79,2508813,1156.59,1163.19,1151.00
12/6/2017,1152.35,2777524,1137.99,1155.89,1136.08
12/5/2017,1141.57,4074846,1128.26,1159.27,1124.74
12/4/2017,1133.95,5926970,1173.85,1175.20,1128.00
12/1/2017,1162.35,4101175,1172.05,1179.65,1152.00
11/30/2017,1176.75,4472454,1167.10,1178.57,1160.00
11/29/2017,1161.27,9242181,1194.80,1194.80,1145.19
11/28/2017,1193.60,4548064,1204.88,1205.34,1188.52
11/27/2017,1195.83,6718385,1202.66,1213.41,1191.15
11/24/2017,1186.00,3528011,1160.70,1186.84,1160.70
11/22/2017,1156.16,3549453,1141.00,1160.27,1141.00
11/21/2017,1139.49,2461416,1132.86,1140.00,1128.20
11/20/2017,1126.31,2146183,1129.77,1133.42,1122.55
11/17/2017,1129.88,2360174,1138.28,1138.80,1125.81
11/16/2017,1137.29,2210454,1130.16,1138.16,1130.05
11/15/2017,1126.69,3917182,1127.01,1131.75,1121.63
11/14/2017,1136.84,3136307,1130.11,1138.00,1123.89
11/13/2017,1129.17,2913376,1123.00,1139.90,1122.34
11/10/2017,1125.35,2178670,1126.10,1131.75,1124.06
11/9/2017,1129.13,3729458,1125.96,1129.62,1115.77
11/8/2017,1132.88,2575956,1122.82,1135.54,1119.11
11/7/2017,1123.17,2684125,1124.74,1130.60,1117.50
11/6/2017,1120.66,3331032,1109.15,1125.41,1108.77
11/3/2017,1111.60,3739141,1091.15,1112.68,1088.52
11/2/2017,1094.22,3683447,1097.81,1101.94,1086.87
11/1/2017,1103.68,3743189,1105.40,1108.97,1096.74
10/31/2017,1105.28,3474886,1109.00,1110.54,1101.12
10/30/2017,1110.85,6608244,1095.01,1122.79,1093.56
10/27/2017,1100.95,16547950,1058.14,1105.58,1050.55
10/26/2017,972.43,5392856,980.33,982.90,968.55
10/25/2017,972.91,3029395,978.00,984.44,966.24
10/24/2017,975.90,2713262,969.00,979.85,965.00
10/23/2017,966.30,3482123,986.73,986.78,962.50
10/20/2017,982.91,2343556,993.53,994.62,982.00
10/19/2017,986.61,3084459,990.00,991.05,980.24
10/18/2017,997.00,2496848,1009.27,1022.31,996.55
10/17/2017,1009.13,2318762,1005.59,1011.47,1004.38
10/16/2017,1006.34,2004816,1008.44,1009.57,1001.04
10/13/2017,1002.94,2429175,1007.00,1007.77,1001.03
10/12/2017,1000.93,4083076,996.81,1008.44,992.40
10/11/2017,995.00,2335062,991.27,995.50,986.70
10/10/2017,987.20,3082929,996.67,997.95,980.10
10/9/2017,990.99,2936073,993.24,998.50,987.50
10/6/2017,989.58,3747408,975.64,995.75,975.64
10/5/2017,980.85,3220080,970.00,981.51,969.64
10/4/2017,965.45,2518509,954.21,967.79,954.05
10/3/2017,957.10,2664290,958.00,963.69,950.37
10/2/2017,959.19,2425585,964.00,967.31,952.12
9/29/2017,961.35,2509194,960.11,964.83,958.38
9/28/2017,956.40,2521285,951.86,959.70,950.10
9/27/2017,950.87,3145310,948.00,955.30,943.30
9/26/2017,938.60,3504345,945.49,948.63,931.75
9/25/2017,939.79,5115097,949.31,949.42,932.89
9/22/2017,955.10,2629433,961.01,965.61,954.42
9/21/2017,964.65,2276374,971.31,971.70,962.02
9/20/2017,973.21,2752256,971.79,974.81,962.16
9/19/2017,969.86,2629721,977.25,978.24,967.46
9/18/2017,974.19,3400701,990.40,992.79,968.17
9/15/2017,986.79,3749512,993.01,996.25,984.03
9/14/2017,992.21,3899558,996.80,998.56,987.74
9/13/2017,999.60,3360247,983.97,1000.00,979.42
9/12/2017,982.58,2475557,983.27,984.67,975.52
9/11/2017,977.96,2171998,974.46,981.94,974.22
9/8/2017,965.90,2589038,979.10,979.88,963.47
9/7/2017,979.47,2562517,974.00,980.59,972.55
9/6/2017,967.80,2125371,968.32,971.84,960.60
9/5/2017,965.27,2996501,975.40,976.77,960.37
9/1/2017,978.25,2533779,984.20,984.50,976.88
8/31/2017,980.60,3314687,974.70,981.00,972.76
8/30/2017,967.59,2897969,958.44,969.41,956.91
8/29/2017,954.06,2871568,940.00,956.00,936.33
8/28/2017,946.02,2576456,946.54,953.00,942.25
8/25/2017,945.26,3316602,956.00,957.62,944.10
8/24/2017,952.45,5186993,957.42,959.00,941.14
8/23/2017,958.00,2642936,959.38,962.00,954.20
8/22/2017,966.90,2745796,955.52,967.93,955.50
8/21/2017,953.29,3156891,957.57,961.20,945.46
8/18/2017,958.47,3275276,961.40,965.43,954.65
8/17/2017,960.57,3456073,977.84,977.84,960.32
8/16/2017,978.18,3125408,981.65,986.46,973.22
8/15/2017,982.74,2544452,988.90,991.74,982.00
8/14/2017,983.30,3168461,978.41,985.50,976.19
8/11/2017,967.99,3464615,960.00,970.39,951.38
8/10/2017,956.92,5600182,976.30,979.86,954.68
8/9/2017,982.01,3568120,982.60,988.00,975.27
8/8/2017,989.84,2886062,994.35,996.28,985.79
8/7/2017,992.27,2670187,990.65,995.00,987.14
8/4/2017,987.58,2726739,989.68,991.67,982.00
8/3/2017,986.92,3252699,999.47,999.50,984.59
8/2/2017,995.89,4061270,1001.77,1003.21,981.73
8/1/2017,996.19,4527979,996.11,1006.40,991.58
7/31/2017,987.78,7326177,1019.05,1019.05,987.02
7/28/2017,1020.04,7674669,1012.14,1032.85,1001.00
7/27/2017,1046.00,10830380,1069.55,1083.31,1040.18
7/26/2017,1052.80,2881423,1043.20,1053.20,1043.20
7/25/2017,1039.87,2444862,1038.05,1043.33,1032.48
7/24/2017,1038.95,3277624,1028.34,1043.01,1027.43
7/21/2017,1025.67,2726844,1021.28,1026.10,1011.00
7/20/2017,1028.70,3074300,1031.59,1034.97,1022.52
7/19/2017,1026.87,2955263,1025.00,1031.59,1022.50
7/18/2017,1024.45,4002293,1006.00,1026.03,1004.00
7/17/2017,1010.04,3685206,1004.69,1014.75,1003.81
7/14/2017,1001.81,2100941,1002.40,1004.45,996.89
7/13/2017,1000.63,2877854,1004.62,1006.88,995.90
7/12/2017,1006.51,3605227,1000.65,1008.55,998.10
7/11/2017,994.13,2978422,993.00,995.99,983.72
7/10/2017,996.47,3515968,985.00,999.44,983.50
7/7/2017,978.76,2589778,969.55,980.11,969.14
7/6/2017,965.14,3257432,964.66,974.40,959.02
7/5/2017,971.40,3648765,961.53,975.00,955.25
7/3/2017,953.66,2909108,972.79,974.49,951.00
6/30/2017,968.00,3383436,980.12,983.47,967.61
6/29/2017,975.93,4295828,979.00,987.56,965.25
6/28/2017,990.33,3721937,978.55,990.68,969.21
6/27/2017,976.78,3759865,990.69,998.80,976.00
6/26/2017,993.98,3382126,1008.50,1009.80,992.00
6/23/2017,1003.74,2876508,1002.54,1004.62,998.02
6/22/2017,1001.30,2249784,1002.23,1006.96,997.20
6/21/2017,1002.23,2916743,998.70,1002.72,992.65
6/20/2017,992.59,4069195,998.00,1004.88,992.02
6/19/2017,995.17,5019791,1017.00,1017.00,989.90
6/16/2017,987.71,11439080,996.00,999.75,982.00
6/15/2017,964.17,5230302,958.70,965.73,950.86
6/14/2017,976.47,3965444,988.59,990.34,966.71
6/13/2017,980.79,4569183,977.99,984.50,966.10
6/12/2017,964.91,9437061,967.00,975.95,945.00
6/9/2017,978.31,7634038,1012.50,1012.99,927.00
6/8/2017,1010.27,2756796,1012.06,1013.61,1006.11
6/7/2017,1010.07,2818880,1005.95,1010.25,1002.00
6/6/2017,1003.00,3341855,1012.00,1016.50,1001.25
6/5/2017,1011.34,2717283,1007.23,1013.21,1003.51
6/2/2017,1006.73,3749489,998.99,1008.48,995.67
6/1/2017,995.95,2451407,998.59,998.99,991.37
5/31/2017,994.62,3913721,1000.00,1000.12,982.16
5/30/2017,996.70,3256230,996.51,1001.20,995.52
5/26/2017,995.78,3462132,995.00,998.65,989.25
5/25/2017,993.38,4817312,984.85,999.00,982.11
5/24/2017,980.35,2455977,976.00,981.00,970.23
5/23/2017,971.54,2412406,975.02,975.20,966.85
5/22/2017,970.67,2631854,964.00,971.38,962.90
5/19/2017,959.84,3967552,962.84,968.92,959.72
5/18/2017,958.49,3898729,944.80,962.75,944.76
5/17/2017,944.76,5129887,954.70,960.40,944.12
5/16/2017,966.07,3114640,961.00,970.06,960.91
5/15/2017,957.97,4261618,958.73,963.15,956.06
5/12/2017,961.35,3622639,954.50,962.79,951.53
5/11/2017,947.62,2190678,945.11,950.29,940.78
5/10/2017,948.95,2093334,953.50,953.75,945.00
5/9/2017,952.82,3256357,952.80,957.89,950.20
5/8/2017,949.04,3406954,940.95,949.05,939.21
5/5/2017,934.15,2863978,940.52,940.79,930.30
5/4/2017,937.53,2413486,944.75,945.00,934.22
5/3/2017,941.03,3578108,946.00,946.00,935.90
5/2/2017,946.94,3814589,946.65,950.10,941.41
5/1/2017,948.23,5459454,927.80,954.40,927.80
4/28/2017,924.99,7354916,948.83,949.59,924.33
4/27/2017,918.38,5195293,914.39,921.86,912.11
4/26/2017,909.29,2603720,910.30,915.75,907.56
4/25/2017,907.62,3375239,907.04,909.48,903.00
4/24/2017,907.41,3118154,908.68,909.99,903.82
4/21/2017,898.53,2408664,902.67,903.65,896.77
4/20/2017,902.06,2808837,899.70,905.32,896.29
4/19/2017,899.20,2865603,907.84,910.50,897.37
4/18/2017,903.78,2996639,900.99,909.61,900.78
4/17/2017,901.99,2849145,887.50,902.38,887.50
4/13/2017,884.67,3169025,891.45,894.97,884.49
4/12/2017,896.23,2451575,903.09,904.09,895.25
4/11/2017,902.36,3008307,907.04,911.24,897.50
4/10/2017,907.04,3180999,899.63,908.51,899.00
4/7/2017,894.88,3708367,899.65,900.09,889.31
4/6/2017,898.28,6338183,913.80,917.19,894.49
4/5/2017,909.28,7497229,910.82,923.72,905.62
4/4/2017,906.83,4976736,891.50,908.54,890.28
4/3/2017,891.51,3418998,888.00,893.49,885.42
3/31/2017,886.54,3949283,877.00,890.35,876.65
3/30/2017,876.34,2758154,874.95,877.06,871.66
3/29/2017,874.32,4479102,859.05,876.44,859.02
3/28/2017,856.00,3037117,851.75,858.46,850.10
3/27/2017,846.82,2754903,838.07,850.30,833.50
3/24/2017,845.61,2135812,851.68,851.80,843.53
3/23/2017,847.38,1947627,848.20,850.89,844.80
3/22/2017,848.06,2652225,840.43,849.37,839.05
3/21/2017,843.20,4376927,858.84,862.80,841.31
3/20/2017,856.97,2261699,851.51,857.80,851.01
3/17/2017,852.31,3383423,853.49,853.83,850.64
3/16/2017,853.42,1841507,855.30,855.50,850.51
3/15/2017,852.97,2559702,854.33,854.45,847.11
3/14/2017,852.53,2129358,853.55,853.75,847.55
3/13/2017,854.59,1906941,851.77,855.69,851.71
3/10/2017,852.46,2434254,857.00,857.35,851.72
3/9/2017,853.00,2043932,851.00,856.40,850.31
3/8/2017,850.50,2286974,848.00,853.07,846.79
3/7/2017,846.02,2246216,845.48,848.46,843.75
3/6/2017,846.61,2609139,845.23,848.49,841.12
3/3/2017,849.88,1948195,847.20,851.99,846.27
3/2/2017,848.91,2130010,853.08,854.82,847.28
3/1/2017,853.08,2758169,853.05,854.83,849.01
2/28/2017,845.04,2787892,851.45,854.09,842.05
2/27/2017,848.64,2703855,842.38,852.50,839.67
2/24/2017,845.24,3684473,844.69,845.81,837.75
2/23/2017,852.19,3459287,857.57,860.86,848.00
2/22/2017,855.61,2615385,856.95,858.43,852.18
2/21/2017,856.44,3506621,848.84,857.98,847.25
2/17/2017,845.07,3036616,842.00,847.27,840.73
2/16/2017,844.14,2710595,841.84,845.00,839.38
2/15/2017,842.70,2960469,834.00,842.81,832.82
2/14/2017,836.39,2789377,837.00,838.31,831.45
2/13/2017,836.53,4167521,831.62,843.00,828.55
2/10/2017,827.46,2427817,823.82,828.00,822.85
2/9/2017,821.36,2482464,821.60,825.00,819.71
2/8/2017,819.71,2856058,812.69,821.48,812.50
2/7/2017,812.50,3463842,809.31,816.16,807.50
2/6/2017,807.64,3827284,809.80,810.72,803.00
2/3/2017,810.20,10855610,806.72,818.30,804.00
2/2/2017,839.95,7043095,836.59,842.49,828.26
2/1/2017,832.35,3831319,829.21,833.78,824.94
1/31/2017,823.48,3129269,823.75,826.99,819.56
1/30/2017,830.38,3681441,833.00,833.50,816.38
1/27/2017,835.77,2994700,839.00,839.70,829.44
1/26/2017,839.15,3571395,835.53,843.84,833.00
1/25/2017,836.52,3931475,825.79,837.42,825.29
1/24/2017,822.44,2967753,822.00,823.99,814.50
1/23/2017,817.88,2794228,806.80,818.50,805.08
1/20/2017,808.33,3373183,815.28,816.02,806.26
1/19/2017,809.04,2529569,810.00,813.51,807.32
1/18/2017,807.48,2344879,809.50,811.73,804.27
1/17/2017,809.72,3668111,815.70,816.00,803.44
1/13/2017,817.14,3777135,814.32,821.65,811.40
1/12/2017,813.64,4865798,800.31,814.13,799.50
1/11/2017,799.02,2986267,793.66,799.50,789.51
1/10/2017,795.90,2557640,796.60,798.00,789.54
1/9/2017,796.92,3442864,798.00,801.77,791.77
1/6/2017,795.99,5981169,782.36,799.44,778.48
1/5/2017,780.45,5820195,761.55,782.40,760.26
1/4/2017,757.18,2505296,758.39,759.68,754.20
1/3/2017,753.67,3519877,757.92,758.76,747.70
12/30/2016,749.87,4132707,766.47,767.40,748.28
12/29/2016,765.15,3154980,772.40,773.40,760.85
12/28/2016,772.13,3282597,776.25,780.00,770.50
12/27/2016,771.40,2630692,763.40,774.65,761.20
12/23/2016,760.59,1978722,764.55,766.50,757.99
12/22/2016,766.34,2521462,768.12,771.21,763.02
12/21/2016,770.60,2041288,770.00,771.22,765.70
12/20/2016,771.22,2701395,768.65,774.39,767.71
12/19/2016,766.00,3107956,758.89,770.50,756.16
12/16/2016,757.77,4846155,765.00,765.13,754.00
12/15/2016,761.00,3795503,766.28,769.10,760.31
12/14/2016,768.82,5446965,778.25,780.86,762.81
12/13/2016,774.34,5253129,764.96,782.46,762.00
12/12/2016,760.12,2958869,766.40,766.89,757.20
12/9/2016,768.66,2464356,770.00,770.25,765.34
12/8/2016,767.33,3187047,771.87,773.79,765.19
12/7/2016,770.42,3679153,764.55,770.42,755.82
12/6/2016,764.72,3792379,763.99,768.24,757.25
12/5/2016,759.36,4304728,745.00,761.49,742.00
12/2/2016,740.34,3556552,743.40,748.49,736.70
12/1/2016,743.65,4650761,752.41,753.37,738.03
11/30/2016,750.57,4607152,762.00,768.09,750.25
11/29/2016,762.52,3267884,768.00,769.89,761.32
11/28/2016,766.77,4383855,776.99,777.00,764.24
11/25/2016,780.37,1837068,786.50,786.75,777.90
11/23/2016,780.12,3533297,781.73,781.75,773.12
11/22/2016,785.33,5306588,788.17,792.40,781.00
11/21/2016,780.00,4600908,766.00,780.35,765.11
11/18/2016,760.16,4365888,761.00,767.74,757.64
11/17/2016,756.40,3662939,749.32,757.50,748.00
11/16/2016,746.49,3604217,739.88,749.87,735.61
11/15/2016,743.24,6749867,730.00,746.78,725.99
11/14/2016,719.07,7300631,745.51,746.00,710.10
11/11/2016,739.01,6610022,735.73,743.26,728.90
11/10/2016,742.38,12733320,778.81,778.83,717.70
11/9/2016,771.88,8555177,764.00,777.50,760.09
11/8/2016,787.75,3382350,784.97,791.74,779.10
11/7/2016,784.93,5977338,771.64,787.73,770.94
11/4/2016,755.05,5115398,762.79,766.00,753.23
11/3/2016,767.03,3867205,765.05,777.00,764.00
11/2/2016,765.56,4981311,783.93,784.75,763.55
11/1/2016,785.41,5300121,799.00,800.84,776.71
10/31/2016,789.82,5408996,781.03,793.70,780.11
10/28/2016,776.32,10832630,782.00,789.49,774.61
10/27/2016,818.36,7156567,831.24,831.72,815.43
10/26/2016,822.59,3985249,832.76,833.44,820.00
10/25/2016,835.18,3239776,839.30,843.09,833.22
10/24/2016,838.09,4052218,824.95,838.30,822.21
10/21/2016,818.99,2790354,809.36,819.42,809.00
10/20/2016,810.32,3148334,813.99,815.71,803.10
10/19/2016,817.69,2086337,820.40,820.67,815.17
10/18/2016,817.65,2507218,822.11,823.26,815.02
10/17/2016,812.95,3355137,821.50,822.00,811.68
10/14/2016,822.96,2994703,835.08,835.74,822.96
10/13/2016,829.28,3088844,829.00,831.80,821.21
10/12/2016,834.09,2373674,834.00,837.67,830.10
10/11/2016,831.00,3584648,841.02,841.29,828.35
10/10/2016,841.71,1819724,843.25,845.20,840.27
10/7/2016,839.43,2423112,845.79,845.95,837.45
10/6/2016,841.66,2681335,843.70,847.21,840.60
10/5/2016,844.36,3456636,838.00,845.67,836.12
10/4/2016,834.03,2948840,840.91,842.37,830.26
10/3/2016,836.74,2764010,836.00,839.86,831.25
9/30/2016,837.31,4425478,832.61,839.95,832.40
9/29/2016,829.05,4918973,828.26,837.50,824.63
9/28/2016,828.72,4418171,818.00,830.14,817.03
9/27/2016,816.11,3812930,801.85,816.64,801.11
9/26/2016,799.16,2649176,801.80,805.93,797.15
9/23/2016,805.75,2350777,803.13,807.75,802.12
9/22/2016,804.70,4073362,794.27,805.89,794.27
9/21/2016,789.74,2712733,783.25,790.69,779.01
9/20/2016,780.22,1932706,776.00,781.37,776.00
9/19/2016,775.10,2293948,779.97,781.94,771.00
9/16/2016,778.52,5495339,773.28,780.46,771.66
9/15/2016,769.69,3036442,762.00,770.87,757.58
9/14/2016,761.09,2529304,762.20,767.50,758.85
9/13/2016,761.01,3115662,768.77,769.89,759.05
9/12/2016,771.49,3118879,757.35,772.66,756.00
9/9/2016,760.14,4246938,779.36,781.00,760.11
9/8/2016,784.06,2027915,783.89,786.50,781.44
9/7/2016,784.48,2422453,789.53,790.79,784.33
9/6/2016,788.87,3716541,774.04,789.48,770.22
9/2/2016,772.44,2168238,774.11,776.00,771.70
9/1/2016,770.62,1790751,770.90,772.04,766.75
8/31/2016,769.16,1630792,766.60,769.64,764.00
8/30/2016,767.58,1788141,771.05,771.84,765.56
8/29/2016,771.29,2196156,768.72,774.98,768.60
8/26/2016,769.00,2769520,760.05,770.00,759.80
8/25/2016,759.22,1622017,756.00,760.56,754.74
8/24/2016,757.25,1742565,763.00,763.41,755.36
8/23/2016,762.45,1521747,763.31,764.70,761.00
8/22/2016,759.48,1677625,757.50,759.85,752.10
8/19/2016,757.31,2337567,761.90,762.49,756.89
8/18/2016,764.46,1458281,764.00,765.17,760.60
8/17/2016,764.63,1887316,764.41,765.22,759.20
8/16/2016,764.04,1601165,768.62,768.73,763.82
8/15/2016,768.49,2116300,771.90,772.04,767.71
8/12/2016,772.56,1562083,768.46,773.15,768.42
8/11/2016,771.24,2017239,769.94,773.75,769.12
8/10/2016,768.56,1601412,769.80,772.10,766.19
8/9/2016,768.31,1874890,767.39,772.60,766.90
8/8/2016,766.56,1981337,766.81,767.00,761.02
8/5/2016,765.98,2702266,764.81,768.47,763.09
8/4/2016,760.77,3176858,753.70,765.00,750.35
8/3/2016,754.64,3579523,757.06,758.89,752.25
8/2/2016,760.58,3596808,763.81,765.01,757.02
8/1/2016,767.74,3572321,759.87,770.50,757.06
7/29/2016,758.81,6763498,765.00,766.00,755.00
7/28/2016,752.61,7246871,745.98,753.36,739.70
7/27/2016,736.67,2871079,737.97,740.94,733.86
7/26/2016,735.59,2497689,742.71,743.13,732.75
7/25/2016,739.61,2673985,746.55,748.50,735.35
7/22/2016,744.86,2259345,747.79,751.28,743.53
7/21/2016,744.43,2315367,747.50,749.36,742.79
7/20/2016,745.72,2192779,744.00,746.25,740.70
7/19/2016,739.95,2210751,732.50,743.33,732.31
7/18/2016,736.07,2952099,735.49,741.60,728.72
7/15/2016,735.44,3099239,746.55,746.55,734.05
7/14/2016,741.20,2385498,748.86,749.04,739.02
7/13/2016,742.63,4130770,746.76,756.87,741.25
7/12/2016,748.21,5608111,756.86,757.34,740.33
7/11/2016,753.78,3190358,750.00,755.90,747.00
7/8/2016,745.81,3427197,740.14,746.10,738.00
7/7/2016,736.57,2939304,739.33,739.55,731.63
7/6/2016,737.61,3929890,725.71,737.77,722.58
7/5/2016,728.10,2426204,722.80,729.56,719.61
7/1/2016,725.68,2918061,717.32,728.00,716.54
6/30/2016,715.62,2843622,717.20,719.37,712.54
6/29/2016,715.60,3065364,715.75,719.50,713.54
6/28/2016,707.95,4032509,700.00,708.00,698.17
6/27/2016,691.36,5571322,692.01,696.82,682.12
6/24/2016,698.96,7613808,693.00,712.53,692.20
6/23/2016,722.08,2808909,715.50,722.12,712.50
6/22/2016,710.60,2255233,716.58,717.00,707.57
6/21/2016,715.82,2111948,715.72,718.40,712.72
6/20/2016,714.01,3673116,713.50,721.31,710.81
6/17/2016,706.39,5863150,718.19,718.20,699.18
6/16/2016,717.51,3094837,712.05,718.00,705.30
6/15/2016,714.26,2705287,722.00,722.56,713.35
6/14/2016,719.30,2499062,712.33,720.81,712.27
6/13/2016,715.24,3349654,714.01,721.99,711.16
6/10/2016,717.91,3420884,722.35,724.98,714.21
6/9/2016,727.65,2169259,723.10,728.91,722.30
6/8/2016,726.64,2221777,726.40,729.42,721.60
6/7/2016,723.74,2730693,729.89,730.00,720.55
6/6/2016,726.73,2695531,726.50,731.50,724.42
6/3/2016,725.54,3362610,726.74,727.00,718.43
6/2/2016,728.24,3022321,720.97,728.28,715.50
6/1/2016,719.44,3260486,720.90,726.43,718.22
5/31/2016,722.79,3612510,712.33,724.23,711.32
5/27/2016,712.24,2247612,715.00,716.60,711.10
5/26/2016,714.91,2441497,708.33,715.00,707.29
5/25/2016,708.35,3269475,708.00,710.86,705.52
5/24/2016,704.20,3026450,698.01,707.50,698.00
5/23/2016,696.75,2586909,704.25,706.00,696.42
5/20/2016,702.80,2875429,701.05,707.24,700.00
5/19/2016,698.52,3022212,691.88,699.40,689.56
5/18/2016,697.45,4277735,689.56,702.54,688.76
5/17/2016,695.27,5102768,709.90,714.47,693.91
5/16/2016,710.66,5431729,710.13,713.25,700.28
5/13/2016,709.92,4750859,714.64,719.25,706.51
5/12/2016,717.93,5038030,717.38,722.45,711.51
5/11/2016,713.23,7327956,705.79,719.00,701.65
5/10/2016,703.07,6093507,694.00,704.55,693.50
5/9/2016,679.75,3974324,673.95,686.98,671.41
5/6/2016,673.95,4362455,656.05,676.95,656.01
5/5/2016,659.09,4877179,673.31,676.49,656.00
5/4/2016,670.90,4631988,662.59,674.00,662.14
5/3/2016,671.32,4917284,677.36,680.30,670.43
5/2/2016,683.85,6567445,663.92,685.50,662.03
4/29/2016,659.59,10303510,666.00,669.98,654.00
4/28/2016,602.00,7631449,615.54,626.80,599.20
4/27/2016,606.57,4058455,611.80,615.95,601.28
